,county,awaiting_testing,negative,positive,percent_positive,total_tested,file_name,inconclusive,date,day_of_week,new_negatives,new_cases,week,day
5961,Madison,29.0,217,40.0,16.0,286.0,html version of FL COVID Rep 04-24-2020,0.0,2020-04-24,4,28.0,0.0,17,Friday
5962,Madison,96.0,225,41.0,15.0,362.0,html version of FL COVID Rep 04-24-2020(PM),0.0,2020-04-24,4,8.0,1.0,17,Friday
5963,Madison,94.0,238,41.0,15.0,373.0,html version of FL COVID Rep 04-25-2020,0.0,2020-04-25,5,13.0,0.0,17,Saturday
5964,Madison,94.0,243,43.0,15.0,380.0,html version of FL COVID Rep 04-26-2020,0.0,2020-04-26,6,5.0,2.0,17,Sunday
5965,Madison,93.0,251,44.0,15.0,388.0,html version of FL COVID Rep 04-27-2020,0.0,2020-04-27,0,8.0,1.0,18,Monday
5966,Madison,78.0,306,49.0,14.0,433.0,html version of FL COVID Rep 04-28-2020,0.0,2020-04-28,1,55.0,5.0,18,Tuesday
5967,Madison,51.0,329,49.0,13.0,429.0,html version of FL COVID Rep 04-29-2020,0.0,2020-04-29,2,23.0,0.0,18,Wednesday
5968,Madison,18.0,359,55.0,13.0,432.0,html version of FL COVID Rep 04-30-2020,0.0,2020-04-30,3,30.0,6.0,18,Thursday
5969,Madison,7.0,379,58.0,13.0,444.0,html version of FL COVID Rep 05-01-2020,0.0,2020-05-01,4,20.0,3.0,18,Friday
5970,Madison,5.0,386,58.0,13.0,449.0,html version of FL COVID Rep 05-02-2020,0.0,2020-05-02,5,7.0,0.0,18,Saturday
5971,Madison,4.0,393,60.0,13.0,457.0,html version of FL COVID Rep 05-03-2020,0.0,2020-05-03,6,7.0,2.0,18,Sunday
5972,Madison,3.0,407,61.0,13.0,471.0,html version of FL COVID Rep 05-04-2020,0.0,2020-05-04,0,14.0,1.0,19,Monday
5973,Madison,3.0,419,61.0,13.0,483.0,html version of FL COVID Rep 05-05-2020,0.0,2020-05-05,1,12.0,0.0,19,Tuesday
5974,Madison,3.0,423,61.0,13.0,487.0,html version of FL COVID Rep 05-06-2020,0.0,2020-05-06,2,4.0,0.0,19,Wednesday
5975,Madison,5.0,427,61.0,13.0,493.0,html version of FL COVID Rep 05-07-2020,0.0,2020-05-07,3,4.0,0.0,19,Thursday
5976,Madison,4.0,448,61.0,12.0,513.0,html version of FL COVID Rep 05-08-2020,0.0,2020-05-08,4,21.0,0.0,19,Friday
5977,Madison,1.0,460,61.0,12.0,522.0,html version of FL COVID Rep 05-09-2020,0.0,2020-05-09,5,12.0,0.0,19,Saturday
5978,Madison,0.0,467,61.0,12.0,528.0,html version of FL COVID Rep 05-10-2020,0.0,2020-05-10,6,7.0,0.0,19,Sunday
5979,Madison,0.0,474,61.0,11.0,535.0,html version of FL COVID Rep 05-11-2020,0.0,2020-05-11,0,7.0,0.0,20,Monday
5980,Madison,0.0,517,61.0,11.0,578.0,html version of FL COVID Rep 05-12-2020,0.0,2020-05-12,1,43.0,0.0,20,Tuesday
5981,Madison,1.0,523,61.0,10.0,585.0,html version of FL COVID Rep 05-13-2020,0.0,2020-05-13,2,6.0,0.0,20,Wednesday
5982,Madison,1.0,530,62.0,10.0,593.0,html version of FL COVID Rep 05-14-2020,0.0,2020-05-14,3,7.0,1.0,20,Thursday
5983,Madison,1.0,534,62.0,10.0,598.0,html version of FL COVID Rep 05-15-2020,1.0,2020-05-15,4,4.0,0.0,20,Friday
5984,Madison,1.0,540,62.0,10.0,604.0,html version of FL COVID Rep 05-16-2020,1.0,2020-05-16,5,6.0,0.0,20,Saturday
5985,Madison,1.0,553,63.0,10.0,618.0,html version of FL COVID Rep 05-17-2020,1.0,2020-05-17,6,13.0,1.0,20,Sunday
5986,Madison,1.0,589,64.0,10.0,655.0,html version of FL COVID Rep 05-18-2020,1.0,2020-05-18,0,36.0,1.0,21,Monday
5987,Madison,1.0,618,64.0,9.0,684.0,html version of FL COVID Rep 05-19-2020,1.0,2020-05-19,1,29.0,0.0,21,Tuesday
5988,Madison,0.0,644,66.0,9.0,712.0,html version of FL COVID Rep 05-20-2020,2.0,2020-05-20,2,26.0,2.0,21,Wednesday
5989,Madison,1.0,666,67.0,9.0,736.0,html version of FL COVID Rep 05-21-2020,2.0,2020-05-21,3,22.0,1.0,21,Thursday
5990,Madison,0.0,705,66.0,9.0,774.0,html version of FL COVID Rep 05-22-2020,3.0,2020-05-22,4,39.0,-1.0,21,Friday
5991,Madison,0.0,848,67.0,7.0,918.0,html version of FL COVID Rep 05-23-2020,3.0,2020-05-23,5,143.0,1.0,21,Saturday
5992,Madison,0.0,869,68.0,7.0,939.0,html version of FL COVID Rep 05-24-2020,2.0,2020-05-24,6,21.0,1.0,21,Sunday
5993,Madison,0.0,954,69.0,7.0,1026.0,html version of FL COVID Rep 05-25-2020,3.0,2020-05-25,0,85.0,1.0,22,Monday
5994,Madison,0.0,961,69.0,7.0,1033.0,html version of FL COVID Rep 05-26-2020,3.0,2020-05-26,1,7.0,0.0,22,Tuesday
5995,Madison,1.0,969,69.0,7.0,1042.0,html version of FL COVID Rep 05-27-2020,3.0,2020-05-27,2,8.0,0.0,22,Wednesday
5996,Madison,0.0,974,69.0,7.0,1046.0,html version of FL COVID Rep 05-28-2020,3.0,2020-05-28,3,5.0,0.0,22,Thursday
5997,Madison,0.0,992,69.0,6.0,1063.0,html version of FL COVID Rep 05-29-2020,2.0,2020-05-29,4,18.0,0.0,22,Friday
5998,Madison,0.0,996,69.0,6.0,1067.0,html version of FL COVID Rep 05-30-2020,2.0,2020-05-30,5,4.0,0.0,22,Saturday
5999,Madison,0.0,1042,69.0,6.0,1113.0,html version of FL COVID Rep 05-31-2020,2.0,2020-05-31,6,46.0,0.0,22,Sunday
6000,Madison,0.0,1054,69.0,6.0,1125.0,html version of FL COVID Rep 06-1-2020,2.0,2020-06-01,0,12.0,0.0,23,Monday
6001,Madison,0.0,1057,69.0,6.0,1128.0,html version of FL COVID Rep 06-2-2020,2.0,2020-06-02,1,3.0,0.0,23,Tuesday
6002,Madison,0.0,1064,69.0,6.0,1135.0,html version of FL COVID Rep 06-03-2020,2.0,2020-06-03,2,7.0,0.0,23,Wednesday
6003,Madison,0.0,1077,69.0,6.0,1148.0,html version of FL COVID Rep 06-04-2020,2.0,2020-06-04,3,13.0,0.0,23,Thursday
6004,Madison,0.0,1118,72.0,6.0,1192.0,html version of FL COVID Rep 06-05-2020,2.0,2020-06-05,4,41.0,3.0,23,Friday
6005,Madison,0.0,1166,71.0,6.0,1239.0,html version of FL COVID Rep 06-06-2020,2.0,2020-06-06,5,48.0,-1.0,23,Saturday
6006,Madison,0.0,1189,71.0,6.0,1262.0,html version of FL COVID Rep 06-07-2020,2.0,2020-06-07,6,23.0,0.0,23,Sunday
6007,Madison,0.0,1199,71.0,6.0,1272.0,html version of FL COVID Rep 06-08-2020,2.0,2020-06-08,0,10.0,0.0,24,Monday
6008,Madison,0.0,1289,71.0,5.0,1362.0,html version of FL COVID Rep 06-09-2020,2.0,2020-06-09,1,90.0,0.0,24,Tuesday
6009,Madison,0.0,1295,71.0,5.0,1368.0,html version of FL COVID Rep 06-10-2020,2.0,2020-06-10,2,6.0,0.0,24,Wednesday
6010,Madison,0.0,1337,75.0,5.0,1414.0,html version of FL COVID Rep 06-11-2020,2.0,2020-06-11,3,42.0,4.0,24,Thursday
6011,Madison,0.0,1343,75.0,5.0,1420.0,html version of FL COVID Rep 06-12-2020,2.0,2020-06-12,4,6.0,0.0,24,Friday
6012,Madison,0.0,1356,76.0,5.0,1434.0,html version of FL COVID Rep 06-13-2020,2.0,2020-06-13,5,13.0,1.0,24,Saturday
6013,Madison,0.0,1373,79.0,5.0,1454.0,html version of FL COVID Rep 06-14-2020,2.0,2020-06-14,6,17.0,3.0,24,Sunday
6014,Madison,0.0,1388,82.0,6.0,1472.0,html version of FL COVID Rep 06-15-2020,2.0,2020-06-15,0,15.0,3.0,25,Monday
6015,Madison,0.0,1396,84.0,6.0,1482.0,html version of FL COVID Rep 06-16-2020,2.0,2020-06-16,1,8.0,2.0,25,Tuesday
6016,Madison,0.0,1400,86.0,6.0,1488.0,html version of FL COVID Rep 06-17-2020,2.0,2020-06-17,2,4.0,2.0,25,Wednesday
6017,Madison,0.0,1494,93.0,6.0,1589.0,html version of FL COVID Rep 06-18-2020,2.0,2020-06-18,3,94.0,7.0,25,Thursday
6018,Madison,1.0,1508,98.0,6.0,1609.0,html version of FL COVID Rep 06-19-2020,2.0,2020-06-19,4,14.0,5.0,25,Friday
6019,Madison,2.0,1554,109.0,7.0,1667.0,html version of FL COVID Rep 06-20-2020,2.0,2020-06-20,5,46.0,11.0,25,Saturday
6020,Madison,0.0,1589,123.0,7.0,1714.0,html version of FL COVID Rep 06-21-2020,2.0,2020-06-21,6,35.0,14.0,25,Sunday
6021,Madison,1.0,1596,142.0,8.0,1741.0,html version of FL COVID Rep 06-22-2020,2.0,2020-06-22,0,7.0,19.0,26,Monday
6022,Madison,0.0,1608,143.0,8.0,1753.0,html version of FL COVID Rep 06-23-2020,2.0,2020-06-23,1,12.0,1.0,26,Tuesday
6023,Madison,0.0,1616,143.0,8.0,1761.0,html version of FL COVID Rep 06-24-2020,2.0,2020-06-24,2,8.0,0.0,26,Wednesday
6024,Madison,1.0,1646,156.0,9.0,1805.0,html version of FL COVID Rep 06-25-2020,2.0,2020-06-25,3,30.0,13.0,26,Thursday
6025,Madison,1.0,1681,170.0,9.0,1854.0,html version of FL COVID Rep 06-26-2020,2.0,2020-06-26,4,35.0,14.0,26,Friday
6026,Madison,1.0,1694,179.0,10.0,1876.0,html version of FL COVID Rep 06-27-2020,2.0,2020-06-27,5,13.0,9.0,26,Saturday
6027,Madison,0.0,1745,187.0,10.0,1934.0,html version of FL COVID Rep 06-28-2020,2.0,2020-06-28,6,51.0,8.0,26,Sunday
6028,Madison,0.0,1772,191.0,10.0,1965.0,html version of FL COVID Rep 06-29-2020,2.0,2020-06-29,0,27.0,4.0,27,Monday
6029,Madison,1.0,1783,195.0,10.0,1982.0,html version of FL COVID Rep 06-30-2020,3.0,2020-06-30,1,11.0,4.0,27,Tuesday
6030,Madison,3.0,1792,200.0,10.0,1998.0,html version of FL COVID Rep 07-01-2020,3.0,2020-07-01,2,9.0,5.0,27,Wednesday
6031,Madison,1.0,1842,218.0,11.0,2066.0,html version of FL COVID Rep 07-02-2020,5.0,2020-07-02,3,50.0,18.0,27,Thursday
6032,Madison,1.0,1891,220.0,10.0,2117.0,html version of FL COVID Rep 07-03-2020,5.0,2020-07-03,4,49.0,2.0,27,Friday
6033,Madison,1.0,1993,239.0,11.0,2238.0,html version of FL COVID Rep 07-04-2020,5.0,2020-07-04,5,102.0,19.0,27,Saturday
6034,Madison,1.0,2026,247.0,11.0,2279.0,html version of FL COVID Rep 07-05-2020,5.0,2020-07-05,6,33.0,8.0,27,Sunday
6035,Madison,1.0,2040,255.0,11.0,2301.0,html version of FL COVID Rep 07-06-2020,5.0,2020-07-06,0,14.0,8.0,28,Monday
6036,Madison,1.0,2085,265.0,11.0,2356.0,html version of FL COVID Rep 07-07-2020,5.0,2020-07-07,1,45.0,10.0,28,Tuesday
6037,Madison,1.0,2117,273.0,11.0,2395.0,html version of FL COVID Rep 07-08-2020,4.0,2020-07-08,2,32.0,8.0,28,Wednesday
6038,Madison,1.0,2134,283.0,12.0,2422.0,html version of FL COVID Rep 07-09-2020,4.0,2020-07-09,3,17.0,10.0,28,Thursday
6039,Madison,1.0,2192,302.0,12.0,2499.0,html version of FL COVID Rep 07-10-2020,4.0,2020-07-10,4,58.0,19.0,28,Friday
6040,Madison,1.0,2256,320.0,12.0,2581.0,html version of FL COVID Rep 07-11-2020,4.0,2020-07-11,5,64.0,18.0,28,Saturday
6041,Madison,2.0,2326,335.0,13.0,2668.0,html version of FL COVID Rep 07-12-2020,5.0,2020-07-12,6,70.0,15.0,28,Sunday
6042,Madison,1.0,2655,367.0,12.0,3029.0,html version of FL COVID Rep 07-13-2020,6.0,2020-07-13,0,329.0,32.0,29,Monday
6043,Manatee,5.0,17,5.0,19.0,27.0,html version of FL COVID Rep 03-16-2020,0.0,2020-03-16,0,,,12,Monday
6044,Manatee,10.0,27,8.0,18.0,45.0,html version of FL COVID Rep 03-18-2020,0.0,2020-03-18,2,10.0,3.0,12,Wednesday
6045,Manatee,7.0,33,9.0,18.0,49.0,html version of FL COVID Rep 03-19-2020,0.0,2020-03-19,3,6.0,1.0,12,Thursday
6046,Manatee,17.0,61,10.0,14.0,88.0,html version of FL COVID Rep 03-20-2020,0.0,2020-03-20,4,28.0,1.0,12,Friday
6047,Manatee,8.0,80,13.0,14.0,101.0,html version of FL COVID Rep 03-21-2020(PM),0.0,2020-03-21,5,19.0,3.0,12,Saturday
6048,Manatee,11.0,84,13.0,13.0,108.0,html version of FL COVID Rep 03-22-2020,0.0,2020-03-22,6,4.0,0.0,12,Sunday
6049,Manatee,7.0,93,13.0,12.0,113.0,html version of FL COVID Rep 03-22-2020(PM),0.0,2020-03-22,6,9.0,0.0,12,Sunday
6050,Manatee,3.0,106,15.0,12.0,124.0,html version of FL COVID Rep 03-23-2020,0.0,2020-03-23,0,13.0,2.0,13,Monday
6051,Manatee,7.0,113,15.0,12.0,135.0,html version of FL COVID Rep 03-23-2020(PM),0.0,2020-03-23,0,7.0,0.0,13,Monday
6052,Manatee,7.0,116,16.0,12.0,139.0,html version of FL COVID Rep 03-24-2020,0.0,2020-03-24,1,3.0,1.0,13,Tuesday
6053,Manatee,9.0,116,16.0,12.0,141.0,html version of FL COVID Rep 03-24-2020(PM),0.0,2020-03-24,1,0.0,0.0,13,Tuesday
6054,Manatee,4.0,126,22.0,15.0,152.0,html version of FL COVID Rep 03-25-2020,0.0,2020-03-25,2,10.0,6.0,13,Wednesday
6055,Manatee,9.0,153,26.0,15.0,188.0,html version of FL COVID Rep 03-25-2020(PM),0.0,2020-03-25,2,27.0,4.0,13,Wednesday
6056,Manatee,6.0,174,24.0,12.0,204.0,html version of FL COVID Rep 03-26-2020,0.0,2020-03-26,3,21.0,-2.0,13,Thursday
6057,Manatee,7.0,174,25.0,13.0,206.0,html version of FL COVID Rep 03-26-2020(PM),0.0,2020-03-26,3,0.0,1.0,13,Thursday
6058,Manatee,7.0,184,28.0,13.0,219.0,html version of FL COVID Rep 03-27-2020,0.0,2020-03-27,4,10.0,3.0,13,Friday
6059,Manatee,6.0,200,29.0,13.0,235.0,html version of FL COVID Rep 03-27-2020(PM),0.0,2020-03-27,4,16.0,1.0,13,Friday
6060,Manatee,5.0,241,30.0,11.0,276.0,html version of FL COVID Rep 03-28-2020,0.0,2020-03-28,5,41.0,1.0,13,Saturday
6061,Manatee,5.0,245,32.0,12.0,282.0,html version of FL COVID Rep 03-28-2020(PM),0.0,2020-03-28,5,4.0,2.0,13,Saturday
6062,Manatee,5.0,252,33.0,12.0,290.0,html version of FL COVID Rep 03-29-2020,0.0,2020-03-29,6,7.0,1.0,13,Sunday
6063,Manatee,6.0,274,38.0,12.0,318.0,html version of FL COVID Rep 03-29-2020(PM),0.0,2020-03-29,6,22.0,5.0,13,Sunday
6064,Manatee,5.0,294,39.0,12.0,338.0,html version of FL COVID Rep 03-30-2020,0.0,2020-03-30,0,20.0,1.0,14,Monday
6065,Manatee,7.0,303,42.0,12.0,352.0,html version of FL COVID Rep 03-30-2020(PM),0.0,2020-03-30,0,9.0,3.0,14,Monday
6066,Manatee,7.0,347,48.0,12.0,402.0,html version of FL COVID Rep 03-31-2020,0.0,2020-03-31,1,44.0,6.0,14,Tuesday
6067,Manatee,6.0,376,53.0,12.0,435.0,html version of FL COVID Rep 03-31-2020(PM),0.0,2020-03-31,1,29.0,5.0,14,Tuesday
6068,Manatee,5.0,407,58.0,12.0,470.0,html version of FL COVID Rep 04-01-2020,0.0,2020-04-01,2,31.0,5.0,14,Wednesday
6069,Manatee,4.0,498,73.0,13.0,575.0,html version of FL COVID Rep 04-02-2020,0.0,2020-04-02,3,91.0,15.0,14,Thursday
6070,Manatee,4.0,562,89.0,14.0,655.0,html version of FL COVID Rep 04-02-2020(PM),0.0,2020-04-02,3,64.0,16.0,14,Thursday
6071,Manatee,3.0,613,94.0,13.0,710.0,html version of FL COVID Rep 04-03-2020,0.0,2020-04-03,4,51.0,5.0,14,Friday
6072,Manatee,3.0,637,104.0,14.0,744.0,html version of FL COVID Rep 04-03-2020(PM),0.0,2020-04-03,4,24.0,10.0,14,Friday
6073,Manatee,3.0,678,126.0,16.0,807.0,html version of FL COVID Rep 04-04-2020,0.0,2020-04-04,5,41.0,22.0,14,Saturday
6074,Manatee,3.0,719,129.0,15.0,851.0,html version of FL COVID Rep 04-04-2020(PM),0.0,2020-04-04,5,41.0,3.0,14,Saturday
6075,Manatee,3.0,753,135.0,15.0,891.0,html version of FL COVID Rep 04-05-2020,0.0,2020-04-05,6,34.0,6.0,14,Sunday
6076,Manatee,2.0,772,136.0,15.0,910.0,html version of FL COVID Rep 04-05-2020(PM),0.0,2020-04-05,6,19.0,1.0,14,Sunday
6077,Manatee,2.0,826,144.0,15.0,972.0,html version of FL COVID Rep 04-06-2020,0.0,2020-04-06,0,54.0,8.0,15,Monday
6078,Manatee,2.0,835,145.0,15.0,982.0,html version of FL COVID Rep 04-06-2020(PM),0.0,2020-04-06,0,9.0,1.0,15,Monday
6079,Manatee,2.0,940,162.0,15.0,1104.0,html version of FL COVID Rep 04-07-2020,0.0,2020-04-07,1,105.0,17.0,15,Tuesday
6080,Manatee,2.0,955,164.0,15.0,1121.0,html version of FL COVID Rep 04-07-2020(PM),0.0,2020-04-07,1,15.0,2.0,15,Tuesday
6081,Manatee,2.0,1001,171.0,15.0,1174.0,html version of FL COVID Rep 04-08-2020,0.0,2020-04-08,2,46.0,7.0,15,Wednesday
6082,Manatee,1.0,1003,172.0,15.0,1176.0,html version of FL COVID Rep 04-08-2020(PM),0.0,2020-04-08,2,2.0,1.0,15,Wednesday
6083,Manatee,1.0,1052,175.0,14.0,1228.0,html version of FL COVID Rep 04-09-2020,0.0,2020-04-09,3,49.0,3.0,15,Thursday
6084,Manatee,1.0,1097,179.0,14.0,1277.0,html version of FL COVID Rep 04-09-2020(PM),0.0,2020-04-09,3,45.0,4.0,15,Thursday
6085,Manatee,1.0,1173,198.0,14.0,1372.0,html version of FL COVID Rep 04-10-2020,0.0,2020-04-10,4,76.0,19.0,15,Friday
6086,Manatee,1.0,1175,200.0,15.0,1376.0,html version of FL COVID Rep 04-10-2020(PM),0.0,2020-04-10,4,2.0,2.0,15,Friday
6087,Manatee,2.0,1243,203.0,14.0,1448.0,html version of FL COVID Rep 04-11-2020,0.0,2020-04-11,5,68.0,3.0,15,Saturday
6088,Manatee,2.0,1278,221.0,15.0,1502.0,html version of FL COVID Rep 04-11-2020(PM),1.0,2020-04-11,5,35.0,18.0,15,Saturday
6089,Manatee,2.0,1306,223.0,15.0,1532.0,html version of FL COVID Rep 04-12-2020,1.0,2020-04-12,6,28.0,2.0,15,Sunday
6090,Manatee,2.0,1316,236.0,15.0,1555.0,html version of FL COVID Rep 04-12-2020(PM),1.0,2020-04-12,6,10.0,13.0,15,Sunday
6091,Manatee,2.0,1495,250.0,14.0,1748.0,html version of FL COVID Rep 04-13-2020,1.0,2020-04-13,0,179.0,14.0,16,Monday
6092,Manatee,2.0,1504,252.0,14.0,1759.0,html version of FL COVID Rep 04-13-2020(PM),1.0,2020-04-13,0,9.0,2.0,16,Monday
6093,Manatee,2.0,1534,259.0,14.0,1796.0,html version of FL COVID Rep 04-14-2020,1.0,2020-04-14,1,30.0,7.0,16,Tuesday
6094,Manatee,2.0,1535,261.0,15.0,1799.0,html version of FL COVID Rep 04-14-2020(PM),1.0,2020-04-14,1,1.0,2.0,16,Tuesday
6095,Manatee,1.0,1546,273.0,15.0,1821.0,html version of FL COVID Rep 04-15-2020,1.0,2020-04-15,2,11.0,12.0,16,Wednesday
6096,Manatee,1.0,1576,277.0,15.0,1855.0,html version of FL COVID Rep 04-15-2020(PM),1.0,2020-04-15,2,30.0,4.0,16,Wednesday
6097,Manatee,1.0,1641,288.0,15.0,1931.0,html version of FL COVID Rep 04-16-2020,1.0,2020-04-16,3,65.0,11.0,16,Thursday
6098,Manatee,2.0,1733,309.0,15.0,2045.0,html version of FL COVID Rep 04-16-2020(PM),1.0,2020-04-16,3,92.0,21.0,16,Thursday
6099,Manatee,3.0,1799,314.0,15.0,2118.0,html version of FL COVID Rep 04-17-2020,2.0,2020-04-17,4,66.0,5.0,16,Friday
6100,Manatee,3.0,1872,326.0,15.0,2203.0,html version of FL COVID Rep 04-17-2020(PM),2.0,2020-04-17,4,73.0,12.0,16,Friday
6101,Manatee,2.0,1965,352.0,15.0,2321.0,html version of FL COVID Rep 04-18-2020,2.0,2020-04-18,5,93.0,26.0,16,Saturday
6102,Manatee,2.0,1982,362.0,15.0,2348.0,html version of FL COVID Rep 04-18-2020(PM),2.0,2020-04-18,5,17.0,10.0,16,Saturday
6103,Manatee,2.0,2007,407.0,17.0,2418.0,html version of FL COVID Rep 04-19-2020,2.0,2020-04-19,6,25.0,45.0,16,Sunday
6104,Manatee,2.0,2026,417.0,17.0,2447.0,html version of FL COVID Rep 04-19-2020(PM),2.0,2020-04-19,6,19.0,10.0,16,Sunday
6105,Manatee,2.0,2195,428.0,16.0,2627.0,html version of FL COVID Rep 04-20-2020,2.0,2020-04-20,0,169.0,11.0,17,Monday
6106,Manatee,2.0,2204,433.0,16.0,2641.0,html version of FL COVID Rep 04-20-2020(PM),2.0,2020-04-20,0,9.0,5.0,17,Monday
6107,Manatee,2.0,2265,437.0,16.0,2706.0,html version of FL COVID Rep 04-21-2020,2.0,2020-04-21,1,61.0,4.0,17,Tuesday
6108,Manatee,1.0,2272,443.0,16.0,2718.0,html version of FL COVID Rep 04-21-2020(PM),2.0,2020-04-21,1,7.0,6.0,17,Tuesday
6109,Manatee,1.0,2296,445.0,16.0,2744.0,html version of FL COVID Rep 04-22-2020,2.0,2020-04-22,2,24.0,2.0,17,Wednesday
6110,Manatee,3.0,2305,448.0,16.0,2758.0,html version of FL COVID Rep 04-22-2020(PM),2.0,2020-04-22,2,9.0,3.0,17,Wednesday
6111,Manatee,2.0,2334,451.0,16.0,2789.0,html version of FL COVID Rep 04-23-2020,2.0,2020-04-23,3,29.0,3.0,17,Thursday
6112,Manatee,1.0,2349,473.0,17.0,2825.0,html version of FL COVID Rep 04-23-2020(PM),2.0,2020-04-23,3,15.0,22.0,17,Thursday
6113,Manatee,0.0,2629,482.0,15.0,3113.0,html version of FL COVID Rep 04-24-2020,2.0,2020-04-24,4,280.0,9.0,17,Friday
6114,Manatee,3.0,2630,491.0,16.0,3126.0,html version of FL COVID Rep 04-24-2020(PM),2.0,2020-04-24,4,1.0,9.0,17,Friday
6115,Manatee,3.0,2692,497.0,16.0,3194.0,html version of FL COVID Rep 04-25-2020,2.0,2020-04-25,5,62.0,6.0,17,Saturday
6116,Manatee,3.0,2812,508.0,15.0,3325.0,html version of FL COVID Rep 04-26-2020,2.0,2020-04-26,6,120.0,11.0,17,Sunday
6117,Manatee,3.0,2976,533.0,15.0,3514.0,html version of FL COVID Rep 04-27-2020,2.0,2020-04-27,0,164.0,25.0,18,Monday
6118,Manatee,1.0,3013,563.0,16.0,3579.0,html version of FL COVID Rep 04-28-2020,2.0,2020-04-28,1,37.0,30.0,18,Tuesday
6119,Manatee,0.0,3060,567.0,16.0,3629.0,html version of FL COVID Rep 04-29-2020,2.0,2020-04-29,2,47.0,4.0,18,Wednesday
6120,Manatee,0.0,3186,580.0,15.0,3768.0,html version of FL COVID Rep 04-30-2020,2.0,2020-04-30,3,126.0,13.0,18,Thursday
6121,Manatee,0.0,3333,591.0,15.0,3926.0,html version of FL COVID Rep 05-01-2020,2.0,2020-05-01,4,147.0,11.0,18,Friday
6122,Manatee,0.0,3457,607.0,15.0,4066.0,html version of FL COVID Rep 05-02-2020,2.0,2020-05-02,5,124.0,16.0,18,Saturday
6123,Manatee,0.0,3710,619.0,14.0,4331.0,html version of FL COVID Rep 05-03-2020,2.0,2020-05-03,6,253.0,12.0,18,Sunday
6124,Manatee,0.0,3750,636.0,14.0,4388.0,html version of FL COVID Rep 05-04-2020,2.0,2020-05-04,0,40.0,17.0,19,Monday
6125,Manatee,0.0,4317,684.0,14.0,5004.0,html version of FL COVID Rep 05-05-2020,3.0,2020-05-05,1,567.0,48.0,19,Tuesday
6126,Manatee,0.0,5497,722.0,12.0,6224.0,html version of FL COVID Rep 05-06-2020,5.0,2020-05-06,2,1180.0,38.0,19,Wednesday
6127,Manatee,0.0,6037,737.0,11.0,6779.0,html version of FL COVID Rep 05-07-2020,5.0,2020-05-07,3,540.0,15.0,19,Thursday
6128,Manatee,1.0,6313,742.0,11.0,7062.0,html version of FL COVID Rep 05-08-2020,6.0,2020-05-08,4,276.0,5.0,19,Friday
6129,Manatee,0.0,6645,756.0,10.0,7407.0,html version of FL COVID Rep 05-09-2020,6.0,2020-05-09,5,332.0,14.0,19,Saturday
6130,Manatee,0.0,6947,776.0,10.0,7729.0,html version of FL COVID Rep 05-10-2020,6.0,2020-05-10,6,302.0,20.0,19,Sunday
6131,Manatee,0.0,7452,783.0,10.0,8239.0,html version of FL COVID Rep 05-11-2020,4.0,2020-05-11,0,505.0,7.0,20,Monday
6132,Manatee,0.0,7711,795.0,9.0,8511.0,html version of FL COVID Rep 05-12-2020,5.0,2020-05-12,1,259.0,12.0,20,Tuesday
6133,Manatee,0.0,8259,806.0,9.0,9070.0,html version of FL COVID Rep 05-13-2020,5.0,2020-05-13,2,548.0,11.0,20,Wednesday
6134,Manatee,0.0,8414,813.0,9.0,9232.0,html version of FL COVID Rep 05-14-2020,5.0,2020-05-14,3,155.0,7.0,20,Thursday
6135,Manatee,0.0,8651,826.0,9.0,9482.0,html version of FL COVID Rep 05-15-2020,5.0,2020-05-15,4,237.0,13.0,20,Friday
6136,Manatee,0.0,8818,834.0,9.0,9657.0,html version of FL COVID Rep 05-16-2020,5.0,2020-05-16,5,167.0,8.0,20,Saturday
6137,Manatee,0.0,9108,849.0,9.0,9964.0,html version of FL COVID Rep 05-17-2020,7.0,2020-05-17,6,290.0,15.0,20,Sunday
6138,Manatee,0.0,9812,867.0,8.0,10686.0,html version of FL COVID Rep 05-18-2020,7.0,2020-05-18,0,704.0,18.0,21,Monday
6139,Manatee,0.0,10509,888.0,8.0,11404.0,html version of FL COVID Rep 05-19-2020,7.0,2020-05-19,1,697.0,21.0,21,Tuesday
6140,Manatee,0.0,11824,893.0,7.0,12724.0,html version of FL COVID Rep 05-20-2020,7.0,2020-05-20,2,1315.0,5.0,21,Wednesday
6141,Manatee,0.0,12841,933.0,7.0,13784.0,html version of FL COVID Rep 05-21-2020,10.0,2020-05-21,3,1017.0,40.0,21,Thursday
6142,Manatee,0.0,13064,946.0,7.0,14020.0,html version of FL COVID Rep 05-22-2020,10.0,2020-05-22,4,223.0,13.0,21,Friday
6143,Manatee,0.0,13454,958.0,7.0,14422.0,html version of FL COVID Rep 05-23-2020,10.0,2020-05-23,5,390.0,12.0,21,Saturday
6144,Manatee,0.0,13662,975.0,7.0,14647.0,html version of FL COVID Rep 05-24-2020,10.0,2020-05-24,6,208.0,17.0,21,Sunday
6145,Manatee,0.0,15275,988.0,6.0,16275.0,html version of FL COVID Rep 05-25-2020,12.0,2020-05-25,0,1613.0,13.0,22,Monday
6146,Manatee,1.0,15454,990.0,6.0,16457.0,html version of FL COVID Rep 05-26-2020,12.0,2020-05-26,1,179.0,2.0,22,Tuesday
6147,Manatee,0.0,15554,996.0,6.0,16564.0,html version of FL COVID Rep 05-27-2020,14.0,2020-05-27,2,100.0,6.0,22,Wednesday
