COUNTY	AWAITING_TESTING	NEGATIVE	POSITIVE	PERCENT_POSITIVE	TOTAL_TESTED	FILE_NAME	INCONCLUSIVE	DATE	NEW_NEGATIVES	NEW_CASES	DAY_OF_WEEK
Volusia	6.0	1936	190.0	9.0	2133.0	html version of FL COVID Rep 04-10-2020(PM)	1.0	2020-04-10	6.0	3.0	4
Volusia	6.0	1998	195.0	9.0	2200.0	html version of FL COVID Rep 04-11-2020	1.0	2020-04-11	62.0	5.0	5
Volusia	5.0	2014	193.0	9.0	2213.0	html version of FL COVID Rep 04-11-2020(PM)	1.0	2020-04-11	16.0	-2.0	5
Volusia	4.0	2085	199.0	9.0	2289.0	html version of FL COVID Rep 04-12-2020	1.0	2020-04-12	71.0	6.0	6
Volusia	4.0	2121	201.0	9.0	2327.0	html version of FL COVID Rep 04-12-2020(PM)	1.0	2020-04-12	36.0	2.0	6
Volusia	1.0	2401	212.0	8.0	2615.0	html version of FL COVID Rep 04-13-2020	1.0	2020-04-13	280.0	11.0	0
Volusia	3.0	2412	216.0	8.0	2634.0	html version of FL COVID Rep 04-13-2020(PM)	3.0	2020-04-13	11.0	4.0	0
Volusia	10.0	2736	223.0	8.0	2972.0	html version of FL COVID Rep 04-14-2020	3.0	2020-04-14	324.0	7.0	1
Volusia	9.0	2758	226.0	8.0	2996.0	html version of FL COVID Rep 04-14-2020(PM)	3.0	2020-04-14	22.0	3.0	1
Volusia	9.0	3344	231.0	6.0	3587.0	html version of FL COVID Rep 04-15-2020	3.0	2020-04-15	586.0	5.0	2
Volusia	11.0	3430	243.0	7.0	3684.0	html version of FL COVID Rep 04-15-2020(PM)	0.0	2020-04-15	86.0	12.0	2
Volusia	7.0	3783	255.0	6.0	4046.0	html version of FL COVID Rep 04-16-2020	1.0	2020-04-16	353.0	12.0	3
Volusia	6.0	3790	255.0	6.0	4052.0	html version of FL COVID Rep 04-16-2020(PM)	1.0	2020-04-16	7.0	0.0	3
Volusia	2.0	4058	263.0	6.0	4324.0	html version of FL COVID Rep 04-17-2020	1.0	2020-04-17	268.0	8.0	4
Volusia	2.0	4087	270.0	6.0	4360.0	html version of FL COVID Rep 04-17-2020(PM)	1.0	2020-04-17	29.0	7.0	4
Volusia	7.0	4382	285.0	6.0	4675.0	html version of FL COVID Rep 04-18-2020	1.0	2020-04-18	295.0	15.0	5
Volusia	7.0	4519	291.0	6.0	4818.0	html version of FL COVID Rep 04-18-2020(PM)	1.0	2020-04-18	137.0	6.0	5
Volusia	6.0	4712	331.0	7.0	5050.0	html version of FL COVID Rep 04-19-2020	1.0	2020-04-19	193.0	40.0	6
Volusia	6.0	4805	333.0	6.0	5145.0	html version of FL COVID Rep 04-19-2020(PM)	1.0	2020-04-19	93.0	2.0	6
Volusia	7.0	5131	338.0	6.0	5477.0	html version of FL COVID Rep 04-20-2020	1.0	2020-04-20	326.0	5.0	0
Volusia	8.0	5228	342.0	6.0	5579.0	html version of FL COVID Rep 04-20-2020(PM)	1.0	2020-04-20	97.0	4.0	0
Volusia	4.0	5632	356.0	6.0	5994.0	html version of FL COVID Rep 04-21-2020	2.0	2020-04-21	404.0	14.0	1
Volusia	3.0	5694	366.0	6.0	6065.0	html version of FL COVID Rep 04-21-2020(PM)	2.0	2020-04-21	62.0	10.0	1
Volusia	3.0	5772	375.0	6.0	6152.0	html version of FL COVID Rep 04-22-2020	2.0	2020-04-22	78.0	9.0	2
Volusia	4.0	5776	376.0	6.0	6158.0	html version of FL COVID Rep 04-22-2020(PM)	2.0	2020-04-22	4.0	1.0	2
Volusia	3.0	5838	377.0	6.0	6220.0	html version of FL COVID Rep 04-23-2020	2.0	2020-04-23	62.0	1.0	3
Volusia	2.0	5865	420.0	7.0	6289.0	html version of FL COVID Rep 04-23-2020(PM)	2.0	2020-04-23	27.0	43.0	3
Volusia	2.0	6580	427.0	6.0	7011.0	html version of FL COVID Rep 04-24-2020	2.0	2020-04-24	715.0	7.0	4
Volusia	2.0	6580	428.0	6.0	7012.0	html version of FL COVID Rep 04-24-2020(PM)	2.0	2020-04-24	0.0	1.0	4
Volusia	2.0	7131	432.0	6.0	7568.0	html version of FL COVID Rep 04-25-2020	3.0	2020-04-25	551.0	4.0	5
Volusia	1.0	7333	434.0	6.0	7771.0	html version of FL COVID Rep 04-26-2020	3.0	2020-04-26	202.0	2.0	6
Volusia	1.0	7744	440.0	5.0	8188.0	html version of FL COVID Rep 04-27-2020	3.0	2020-04-27	411.0	6.0	0
Volusia	1.0	7927	445.0	5.0	8376.0	html version of FL COVID Rep 04-28-2020	3.0	2020-04-28	183.0	5.0	1
Volusia	1.0	8021	448.0	5.0	8473.0	html version of FL COVID Rep 04-29-2020	3.0	2020-04-29	94.0	3.0	2
Volusia	2.0	8155	452.0	5.0	8612.0	html version of FL COVID Rep 04-30-2020	3.0	2020-04-30	134.0	4.0	3
Volusia	1.0	9016	500.0	5.0	9520.0	html version of FL COVID Rep 05-01-2020	3.0	2020-05-01	861.0	48.0	4
Volusia	0.0	9333	509.0	5.0	9845.0	html version of FL COVID Rep 05-02-2020	3.0	2020-05-02	317.0	9.0	5
Volusia	0.0	10038	513.0	5.0	10554.0	html version of FL COVID Rep 05-03-2020	3.0	2020-05-03	705.0	4.0	6
Volusia	2.0	10428	514.0	5.0	10947.0	html version of FL COVID Rep 05-04-2020	3.0	2020-05-04	390.0	1.0	0
Volusia	4.0	10966	521.0	5.0	11498.0	html version of FL COVID Rep 05-05-2020	7.0	2020-05-05	538.0	7.0	1
Volusia	3.0	11250	526.0	4.0	11786.0	html version of FL COVID Rep 05-06-2020	7.0	2020-05-06	284.0	5.0	2
Volusia	0.0	11476	534.0	4.0	12017.0	html version of FL COVID Rep 05-07-2020	7.0	2020-05-07	226.0	8.0	3
Volusia	0.0	11687	537.0	4.0	12234.0	html version of FL COVID Rep 05-08-2020	10.0	2020-05-08	211.0	3.0	4
Volusia	0.0	11948	540.0	4.0	12497.0	html version of FL COVID Rep 05-09-2020	9.0	2020-05-09	261.0	3.0	5
Volusia	0.0	12176	548.0	4.0	12733.0	html version of FL COVID Rep 05-10-2020	9.0	2020-05-10	228.0	8.0	6
Volusia	0.0	12722	551.0	4.0	13282.0	html version of FL COVID Rep 05-11-2020	9.0	2020-05-11	546.0	3.0	0
Volusia	0.0	12913	557.0	4.0	13479.0	html version of FL COVID Rep 05-12-2020	9.0	2020-05-12	191.0	6.0	1
Volusia	0.0	12972	566.0	4.0	13547.0	html version of FL COVID Rep 05-13-2020	9.0	2020-05-13	59.0	9.0	2
Volusia	0.0	13187	576.0	4.0	13772.0	html version of FL COVID Rep 05-14-2020	9.0	2020-05-14	215.0	10.0	3
Volusia	0.0	13249	590.0	4.0	13848.0	html version of FL COVID Rep 05-15-2020	9.0	2020-05-15	62.0	14.0	4
Volusia	1.0	13338	591.0	4.0	13939.0	html version of FL COVID Rep 05-16-2020	9.0	2020-05-16	89.0	1.0	5
Volusia	0.0	13693	594.0	4.0	14298.0	html version of FL COVID Rep 05-17-2020	11.0	2020-05-17	355.0	3.0	6
Volusia	0.0	13993	605.0	4.0	14609.0	html version of FL COVID Rep 05-18-2020	11.0	2020-05-18	300.0	11.0	0
Volusia	0.0	14522	612.0	4.0	15146.0	html version of FL COVID Rep 05-19-2020	12.0	2020-05-19	529.0	7.0	1
Volusia	0.0	15743	618.0	4.0	16373.0	html version of FL COVID Rep 05-20-2020	12.0	2020-05-20	1221.0	6.0	2
Volusia	0.0	17182	630.0	4.0	17833.0	html version of FL COVID Rep 05-21-2020	21.0	2020-05-21	1439.0	12.0	3
Volusia	0.0	17785	640.0	3.0	18446.0	html version of FL COVID Rep 05-22-2020	21.0	2020-05-22	603.0	10.0	4
Volusia	1.0	18431	655.0	3.0	19108.0	html version of FL COVID Rep 05-23-2020	21.0	2020-05-23	646.0	15.0	5
Volusia	0.0	18946	663.0	3.0	19630.0	html version of FL COVID Rep 05-24-2020	21.0	2020-05-24	515.0	8.0	6
Volusia	0.0	19588	673.0	3.0	20284.0	html version of FL COVID Rep 05-25-2020	23.0	2020-05-25	642.0	10.0	0
Volusia	0.0	19899	680.0	3.0	20602.0	html version of FL COVID Rep 05-26-2020	23.0	2020-05-26	311.0	7.0	1
Volusia	0.0	20124	683.0	3.0	20830.0	html version of FL COVID Rep 05-27-2020	23.0	2020-05-27	225.0	3.0	2
Volusia	0.0	20665	709.0	3.0	21398.0	html version of FL COVID Rep 05-28-2020	24.0	2020-05-28	541.0	26.0	3
Volusia	1.0	21089	725.0	3.0	21835.0	html version of FL COVID Rep 05-29-2020	20.0	2020-05-29	424.0	16.0	4
Volusia	0.0	21162	730.0	3.0	21912.0	html version of FL COVID Rep 05-30-2020	20.0	2020-05-30	73.0	5.0	5
Volusia	0.0	21376	736.0	3.0	22132.0	html version of FL COVID Rep 05-31-2020	20.0	2020-05-31	214.0	6.0	6
Volusia	0.0	21602	741.0	3.0	22363.0	html version of FL COVID Rep 06-1-2020	20.0	2020-06-01	226.0	5.0	0
Volusia	0.0	21731	752.0	3.0	22503.0	html version of FL COVID Rep 06-2-2020	20.0	2020-06-02	129.0	11.0	1
Volusia	0.0	22291	771.0	3.0	23082.0	html version of FL COVID Rep 06-03-2020	20.0	2020-06-03	560.0	19.0	2
Volusia	0.0	22589	784.0	3.0	23393.0	html version of FL COVID Rep 06-04-2020	20.0	2020-06-04	298.0	13.0	3
Volusia	0.0	22968	791.0	3.0	23779.0	html version of FL COVID Rep 06-05-2020	20.0	2020-06-05	379.0	7.0	4
Volusia	3.0	23603	804.0	3.0	24430.0	html version of FL COVID Rep 06-06-2020	20.0	2020-06-06	635.0	13.0	5
Volusia	1.0	24327	819.0	3.0	25167.0	html version of FL COVID Rep 06-07-2020	20.0	2020-06-07	724.0	15.0	6
Volusia	1.0	24677	829.0	3.0	25527.0	html version of FL COVID Rep 06-08-2020	20.0	2020-06-08	350.0	10.0	0
Volusia	1.0	24903	837.0	3.0	25761.0	html version of FL COVID Rep 06-09-2020	20.0	2020-06-09	226.0	8.0	1
Volusia	1.0	25258	849.0	3.0	26128.0	html version of FL COVID Rep 06-10-2020	20.0	2020-06-10	355.0	12.0	2
Volusia	1.0	26058	860.0	3.0	26939.0	html version of FL COVID Rep 06-11-2020	20.0	2020-06-11	800.0	11.0	3
Volusia	0.0	26711	884.0	3.0	27615.0	html version of FL COVID Rep 06-12-2020	20.0	2020-06-12	653.0	24.0	4
Volusia	0.0	27324	914.0	3.0	28254.0	html version of FL COVID Rep 06-13-2020	16.0	2020-06-13	613.0	30.0	5
Volusia	0.0	28131	928.0	3.0	29074.0	html version of FL COVID Rep 06-14-2020	15.0	2020-06-14	807.0	14.0	6
Volusia	0.0	28713	946.0	3.0	29674.0	html version of FL COVID Rep 06-15-2020	15.0	2020-06-15	582.0	18.0	0
Volusia	0.0	29163	969.0	3.0	30146.0	html version of FL COVID Rep 06-16-2020	14.0	2020-06-16	450.0	23.0	1
Volusia	0.0	29753	995.0	3.0	30762.0	html version of FL COVID Rep 06-17-2020	14.0	2020-06-17	590.0	26.0	2
Volusia	0.0	29998	1057.0	3.0	31069.0	html version of FL COVID Rep 06-18-2020	14.0	2020-06-18	245.0	62.0	3
Volusia	0.0	30255	1117.0	4.0	31386.0	html version of FL COVID Rep 06-19-2020	14.0	2020-06-19	257.0	60.0	4
Volusia	0.0	30963	1168.0	4.0	32145.0	html version of FL COVID Rep 06-20-2020	14.0	2020-06-20	708.0	51.0	5
Volusia	0.0	31543	1218.0	4.0	32775.0	html version of FL COVID Rep 06-21-2020	14.0	2020-06-21	580.0	50.0	6
Volusia	0.0	31908	1263.0	4.0	33184.0	html version of FL COVID Rep 06-22-2020	13.0	2020-06-22	365.0	45.0	0
Volusia	0.0	32442	1301.0	4.0	33757.0	html version of FL COVID Rep 06-23-2020	14.0	2020-06-23	534.0	38.0	1
Volusia	0.0	32781	1369.0	4.0	34164.0	html version of FL COVID Rep 06-24-2020	14.0	2020-06-24	339.0	68.0	2
Volusia	2.0	33833	1464.0	4.0	35315.0	html version of FL COVID Rep 06-25-2020	16.0	2020-06-25	1052.0	95.0	3
Volusia	2.0	34715	1605.0	4.0	36341.0	html version of FL COVID Rep 06-26-2020	19.0	2020-06-26	882.0	141.0	4
Volusia	3.0	35757	1745.0	5.0	37526.0	html version of FL COVID Rep 06-27-2020	21.0	2020-06-27	1042.0	140.0	5
Volusia	2.0	37114	1933.0	5.0	39078.0	html version of FL COVID Rep 06-28-2020	29.0	2020-06-28	1357.0	188.0	6
Volusia	2.0	37556	2024.0	5.0	39611.0	html version of FL COVID Rep 06-29-2020	29.0	2020-06-29	442.0	91.0	0
Volusia	14.0	38001	2105.0	5.0	40150.0	html version of FL COVID Rep 06-30-2020	30.0	2020-06-30	445.0	81.0	1
Volusia	27.0	38719	2219.0	5.0	40996.0	html version of FL COVID Rep 07-01-2020	31.0	2020-07-01	718.0	114.0	2
Volusia	4.0	39315	2372.0	6.0	41720.0	html version of FL COVID Rep 07-02-2020	29.0	2020-07-02	596.0	153.0	3
Volusia	7.0	39958	2496.0	6.0	42490.0	html version of FL COVID Rep 07-03-2020	29.0	2020-07-03	643.0	124.0	4
Volusia	8.0	40613	2604.0	6.0	43254.0	html version of FL COVID Rep 07-04-2020	29.0	2020-07-04	655.0	108.0	5
Volusia	7.0	41061	2685.0	6.0	43783.0	html version of FL COVID Rep 07-05-2020	30.0	2020-07-05	448.0	81.0	6
Volusia	7.0	41588	2804.0	6.0	44431.0	html version of FL COVID Rep 07-06-2020	32.0	2020-07-06	527.0	119.0	0
Volusia	12.0	42170	2951.0	7.0	45165.0	html version of FL COVID Rep 07-07-2020	32.0	2020-07-07	582.0	147.0	1
Volusia	11.0	42899	3070.0	7.0	46014.0	html version of FL COVID Rep 07-08-2020	34.0	2020-07-08	729.0	119.0	2
Volusia	15.0	43376	3234.0	7.0	46661.0	html version of FL COVID Rep 07-09-2020	36.0	2020-07-09	477.0	164.0	3
Volusia	17.0	44401	3454.0	7.0	47910.0	html version of FL COVID Rep 07-10-2020	38.0	2020-07-10	1025.0	220.0	4
Volusia	16.0	45157	3634.0	7.0	48849.0	html version of FL COVID Rep 07-11-2020	42.0	2020-07-11	756.0	180.0	5
Volusia	16.0	46095	3805.0	8.0	49961.0	html version of FL COVID Rep 07-12-2020	45.0	2020-07-12	938.0	171.0	6
Wakulla	0.0	6	0.0	6.0	6.0	html version of FL COVID Rep 03-20-2020	0.0	2020-03-20			4
Wakulla	0.0	8	0.0	0.0	8.0	html version of FL COVID Rep 03-21-2020(PM)	0.0	2020-03-21	2.0	0.0	5
Wakulla	0.0	8	0.0	0.0	8.0	html version of FL COVID Rep 03-22-2020	0.0	2020-03-22	0.0	0.0	6
Wakulla	0.0	8	0.0	0.0	8.0	html version of FL COVID Rep 03-22-2020(PM)	0.0	2020-03-22	0.0	0.0	6
Wakulla	1.0	9	0.0	0.0	10.0	html version of FL COVID Rep 03-23-2020	0.0	2020-03-23	1.0	0.0	0
Wakulla	4.0	10	0.0	0.0	14.0	html version of FL COVID Rep 03-23-2020(PM)	0.0	2020-03-23	1.0	0.0	0
Wakulla	1.0	21	0.0	0.0	22.0	html version of FL COVID Rep 03-24-2020	0.0	2020-03-24	11.0	0.0	1
Wakulla	1.0	21	0.0	0.0	22.0	html version of FL COVID Rep 03-24-2020(PM)	0.0	2020-03-24	0.0	0.0	1
Wakulla	1.0	21	0.0	0.0	22.0	html version of FL COVID Rep 03-25-2020	0.0	2020-03-25	0.0	0.0	2
Wakulla	0.0	25	0.0	0.0	25.0	html version of FL COVID Rep 03-25-2020(PM)	0.0	2020-03-25	4.0	0.0	2
Wakulla	0.0	26	0.0	0.0	26.0	html version of FL COVID Rep 03-26-2020	0.0	2020-03-26	1.0	0.0	3
Wakulla	0.0	26	0.0	0.0	26.0	html version of FL COVID Rep 03-26-2020(PM)	0.0	2020-03-26	0.0	0.0	3
Wakulla	0.0	27	0.0	0.0	27.0	html version of FL COVID Rep 03-27-2020	0.0	2020-03-27	1.0	0.0	4
Wakulla	0.0	34	0.0	0.0	34.0	html version of FL COVID Rep 03-27-2020(PM)	0.0	2020-03-27	7.0	0.0	4
Wakulla	0.0	37	0.0	0.0	37.0	html version of FL COVID Rep 03-28-2020	0.0	2020-03-28	3.0	0.0	5
Wakulla	0.0	38	0.0	0.0	38.0	html version of FL COVID Rep 03-28-2020(PM)	0.0	2020-03-28	1.0	0.0	5
Wakulla	0.0	38	0.0	0.0	38.0	html version of FL COVID Rep 03-29-2020	0.0	2020-03-29	0.0	0.0	6
Wakulla	0.0	41	1.0	2.0	42.0	html version of FL COVID Rep 03-29-2020(PM)	0.0	2020-03-29	3.0	1.0	6
Wakulla	0.0	44	1.0	2.0	45.0	html version of FL COVID Rep 03-30-2020	0.0	2020-03-30	3.0	0.0	0
Wakulla	0.0	44	1.0	2.0	45.0	html version of FL COVID Rep 03-30-2020(PM)	0.0	2020-03-30	0.0	0.0	0
Wakulla	0.0	47	1.0	2.0	48.0	html version of FL COVID Rep 03-31-2020	0.0	2020-03-31	3.0	0.0	1
Wakulla	0.0	50	1.0	2.0	51.0	html version of FL COVID Rep 03-31-2020(PM)	0.0	2020-03-31	3.0	0.0	1
Wakulla	0.0	60	1.0	2.0	61.0	html version of FL COVID Rep 04-01-2020	0.0	2020-04-01	10.0	0.0	2
Wakulla	0.0	62	2.0	3.0	64.0	html version of FL COVID Rep 04-02-2020	0.0	2020-04-02	2.0	1.0	3
Wakulla	0.0	63	2.0	3.0	65.0	html version of FL COVID Rep 04-02-2020(PM)	0.0	2020-04-02	1.0	0.0	3
Wakulla	0.0	70	2.0	3.0	72.0	html version of FL COVID Rep 04-03-2020	0.0	2020-04-03	7.0	0.0	4
Wakulla	1.0	71	3.0	4.0	75.0	html version of FL COVID Rep 04-03-2020(PM)	0.0	2020-04-03	1.0	1.0	4
Wakulla	1.0	80	4.0	5.0	85.0	html version of FL COVID Rep 04-04-2020	0.0	2020-04-04	9.0	1.0	5
Wakulla	0.0	87	5.0	5.0	92.0	html version of FL COVID Rep 04-04-2020(PM)	0.0	2020-04-04	7.0	1.0	5
Wakulla	0.0	90	6.0	6.0	96.0	html version of FL COVID Rep 04-05-2020	0.0	2020-04-05	3.0	1.0	6
Wakulla	0.0	90	6.0	6.0	96.0	html version of FL COVID Rep 04-05-2020(PM)	0.0	2020-04-05	0.0	0.0	6
Wakulla	0.0	105	6.0	5.0	111.0	html version of FL COVID Rep 04-06-2020	0.0	2020-04-06	15.0	0.0	0
Wakulla	0.0	109	6.0	5.0	115.0	html version of FL COVID Rep 04-06-2020(PM)	0.0	2020-04-06	4.0	0.0	0
Wakulla	0.0	123	6.0	5.0	129.0	html version of FL COVID Rep 04-07-2020	0.0	2020-04-07	14.0	0.0	1
Wakulla	0.0	123	6.0	5.0	129.0	html version of FL COVID Rep 04-07-2020(PM)	0.0	2020-04-07	0.0	0.0	1
Wakulla	0.0	134	7.0	5.0	141.0	html version of FL COVID Rep 04-08-2020	0.0	2020-04-08	11.0	1.0	2
Wakulla	0.0	134	7.0	5.0	141.0	html version of FL COVID Rep 04-08-2020(PM)	0.0	2020-04-08	0.0	0.0	2
Wakulla	0.0	141	7.0	5.0	148.0	html version of FL COVID Rep 04-09-2020	0.0	2020-04-09	7.0	0.0	3
Wakulla	0.0	152	7.0	4.0	159.0	html version of FL COVID Rep 04-09-2020(PM)	0.0	2020-04-09	11.0	0.0	3
Wakulla	0.0	152	7.0	4.0	159.0	html version of FL COVID Rep 04-10-2020	0.0	2020-04-10	0.0	0.0	4
Wakulla	0.0	153	7.0	4.0	160.0	html version of FL COVID Rep 04-10-2020(PM)	0.0	2020-04-10	1.0	0.0	4
Wakulla	0.0	158	7.0	4.0	165.0	html version of FL COVID Rep 04-11-2020	0.0	2020-04-11	5.0	0.0	5
Wakulla	0.0	161	7.0	4.0	168.0	html version of FL COVID Rep 04-11-2020(PM)	0.0	2020-04-11	3.0	0.0	5
Wakulla	0.0	164	7.0	4.0	171.0	html version of FL COVID Rep 04-12-2020	0.0	2020-04-12	3.0	0.0	6
Wakulla	0.0	165	8.0	5.0	173.0	html version of FL COVID Rep 04-12-2020(PM)	0.0	2020-04-12	1.0	1.0	6
Wakulla	0.0	178	11.0	6.0	189.0	html version of FL COVID Rep 04-13-2020	0.0	2020-04-13	13.0	3.0	0
Wakulla	0.0	179	12.0	6.0	191.0	html version of FL COVID Rep 04-13-2020(PM)	0.0	2020-04-13	1.0	1.0	0
Wakulla	0.0	182	12.0	6.0	194.0	html version of FL COVID Rep 04-14-2020	0.0	2020-04-14	3.0	0.0	1
Wakulla	0.0	182	12.0	6.0	194.0	html version of FL COVID Rep 04-14-2020(PM)	0.0	2020-04-14	0.0	0.0	1
Wakulla	0.0	184	13.0	7.0	197.0	html version of FL COVID Rep 04-15-2020	0.0	2020-04-15	2.0	1.0	2
Wakulla	0.0	186	13.0	7.0	199.0	html version of FL COVID Rep 04-15-2020(PM)	0.0	2020-04-15	2.0	0.0	2
Wakulla	1.0	189	13.0	6.0	203.0	html version of FL COVID Rep 04-16-2020	0.0	2020-04-16	3.0	0.0	3
Wakulla	1.0	193	14.0	7.0	208.0	html version of FL COVID Rep 04-16-2020(PM)	0.0	2020-04-16	4.0	1.0	3
Wakulla	1.0	196	14.0	7.0	211.0	html version of FL COVID Rep 04-17-2020	0.0	2020-04-17	3.0	0.0	4
Wakulla	1.0	200	14.0	7.0	215.0	html version of FL COVID Rep 04-17-2020(PM)	0.0	2020-04-17	4.0	0.0	4
Wakulla	0.0	201	14.0	7.0	215.0	html version of FL COVID Rep 04-18-2020	0.0	2020-04-18	1.0	0.0	5
Wakulla	0.0	206	14.0	6.0	220.0	html version of FL COVID Rep 04-18-2020(PM)	0.0	2020-04-18	5.0	0.0	5
Wakulla	0.0	210	14.0	6.0	224.0	html version of FL COVID Rep 04-19-2020	0.0	2020-04-19	4.0	0.0	6
Wakulla	0.0	210	14.0	6.0	224.0	html version of FL COVID Rep 04-19-2020(PM)	0.0	2020-04-19	0.0	0.0	6
Wakulla	0.0	221	15.0	6.0	236.0	html version of FL COVID Rep 04-20-2020	0.0	2020-04-20	11.0	1.0	0
Wakulla	0.0	224	15.0	6.0	239.0	html version of FL COVID Rep 04-20-2020(PM)	0.0	2020-04-20	3.0	0.0	0
Wakulla	0.0	225	15.0	6.0	240.0	html version of FL COVID Rep 04-21-2020	0.0	2020-04-21	1.0	0.0	1
Wakulla	0.0	225	15.0	6.0	240.0	html version of FL COVID Rep 04-21-2020(PM)	0.0	2020-04-21	0.0	0.0	1
Wakulla	0.0	229	15.0	6.0	244.0	html version of FL COVID Rep 04-22-2020	0.0	2020-04-22	4.0	0.0	2
Wakulla	0.0	230	16.0	7.0	246.0	html version of FL COVID Rep 04-22-2020(PM)	0.0	2020-04-22	1.0	1.0	2
Wakulla	0.0	230	16.0	7.0	246.0	html version of FL COVID Rep 04-23-2020	0.0	2020-04-23	0.0	0.0	3
Wakulla	0.0	231	17.0	7.0	248.0	html version of FL COVID Rep 04-23-2020(PM)	0.0	2020-04-23	1.0	1.0	3
Wakulla	0.0	243	20.0	8.0	263.0	html version of FL COVID Rep 04-24-2020	0.0	2020-04-24	12.0	3.0	4
Wakulla	0.0	244	20.0	8.0	264.0	html version of FL COVID Rep 04-24-2020(PM)	0.0	2020-04-24	1.0	0.0	4
Wakulla	0.0	253	20.0	7.0	273.0	html version of FL COVID Rep 04-25-2020	0.0	2020-04-25	9.0	0.0	5
Wakulla	0.0	255	21.0	8.0	276.0	html version of FL COVID Rep 04-26-2020	0.0	2020-04-26	2.0	1.0	6
Wakulla	1.0	267	22.0	8.0	290.0	html version of FL COVID Rep 04-27-2020	0.0	2020-04-27	12.0	1.0	0
Wakulla	1.0	295	22.0	7.0	318.0	html version of FL COVID Rep 04-28-2020	0.0	2020-04-28	28.0	0.0	1
Wakulla	1.0	300	22.0	7.0	323.0	html version of FL COVID Rep 04-29-2020	0.0	2020-04-29	5.0	0.0	2
Wakulla	0.0	309	23.0	7.0	332.0	html version of FL COVID Rep 04-30-2020	0.0	2020-04-30	9.0	1.0	3
Wakulla	0.0	330	24.0	7.0	354.0	html version of FL COVID Rep 05-01-2020	0.0	2020-05-01	21.0	1.0	4
Wakulla	0.0	361	23.0	6.0	384.0	html version of FL COVID Rep 05-02-2020	0.0	2020-05-02	31.0	-1.0	5
Wakulla	0.0	382	24.0	6.0	406.0	html version of FL COVID Rep 05-03-2020	0.0	2020-05-03	21.0	1.0	6
Wakulla	0.0	401	24.0	6.0	425.0	html version of FL COVID Rep 05-04-2020	0.0	2020-05-04	19.0	0.0	0
Wakulla	0.0	472	29.0	6.0	501.0	html version of FL COVID Rep 05-05-2020	0.0	2020-05-05	71.0	5.0	1
Wakulla	0.0	498	29.0	6.0	527.0	html version of FL COVID Rep 05-06-2020	0.0	2020-05-06	26.0	0.0	2
Wakulla	1.0	535	29.0	5.0	565.0	html version of FL COVID Rep 05-07-2020	0.0	2020-05-07	37.0	0.0	3
Wakulla	1.0	553	29.0	5.0	583.0	html version of FL COVID Rep 05-08-2020	0.0	2020-05-08	18.0	0.0	4
Wakulla	0.0	575	29.0	5.0	604.0	html version of FL COVID Rep 05-09-2020	0.0	2020-05-09	22.0	0.0	5
Wakulla	0.0	592	29.0	5.0	621.0	html version of FL COVID Rep 05-10-2020	0.0	2020-05-10	17.0	0.0	6
Wakulla	0.0	643	29.0	4.0	672.0	html version of FL COVID Rep 05-11-2020	0.0	2020-05-11	51.0	0.0	0
Wakulla	0.0	657	31.0	5.0	688.0	html version of FL COVID Rep 05-12-2020	0.0	2020-05-12	14.0	2.0	1
Wakulla	0.0	694	31.0	4.0	725.0	html version of FL COVID Rep 05-13-2020	0.0	2020-05-13	37.0	0.0	2
Wakulla	0.0	713	31.0	4.0	744.0	html version of FL COVID Rep 05-14-2020	0.0	2020-05-14	19.0	0.0	3
Wakulla	1.0	717	31.0	4.0	749.0	html version of FL COVID Rep 05-15-2020	0.0	2020-05-15	4.0	0.0	4
Wakulla	0.0	725	31.0	4.0	756.0	html version of FL COVID Rep 05-16-2020	0.0	2020-05-16	8.0	0.0	5
Wakulla	0.0	780	32.0	4.0	812.0	html version of FL COVID Rep 05-17-2020	0.0	2020-05-17	55.0	1.0	6
Wakulla	0.0	808	32.0	4.0	840.0	html version of FL COVID Rep 05-18-2020	0.0	2020-05-18	28.0	0.0	0
Wakulla	1.0	859	32.0	4.0	892.0	html version of FL COVID Rep 05-19-2020	0.0	2020-05-19	51.0	0.0	1
Wakulla	0.0	1003	32.0	3.0	1035.0	html version of FL COVID Rep 05-20-2020	0.0	2020-05-20	144.0	0.0	2
Wakulla	0.0	1103	32.0	3.0	1135.0	html version of FL COVID Rep 05-21-2020	0.0	2020-05-21	100.0	0.0	3
Wakulla	0.0	1131	32.0	3.0	1163.0	html version of FL COVID Rep 05-22-2020	0.0	2020-05-22	28.0	0.0	4
Wakulla	0.0	1188	32.0	3.0	1220.0	html version of FL COVID Rep 05-23-2020	0.0	2020-05-23	57.0	0.0	5
Wakulla	0.0	1203	32.0	3.0	1235.0	html version of FL COVID Rep 05-24-2020	0.0	2020-05-24	15.0	0.0	6
Wakulla	0.0	1277	32.0	2.0	1309.0	html version of FL COVID Rep 05-25-2020	0.0	2020-05-25	74.0	0.0	0
Wakulla	0.0	1285	32.0	2.0	1317.0	html version of FL COVID Rep 05-26-2020	0.0	2020-05-26	8.0	0.0	1
Wakulla	0.0	1299	32.0	2.0	1331.0	html version of FL COVID Rep 05-27-2020	0.0	2020-05-27	14.0	0.0	2
Wakulla	0.0	1325	32.0	2.0	1357.0	html version of FL COVID Rep 05-28-2020	0.0	2020-05-28	26.0	0.0	3
